generated_at,score_version,v2_evaluated_cases,v2_success_count,v2_failure_count,v2_raw_success_rate,v2_benchmark_adjusted_evaluated_cases,v2_benchmark_adjusted_success_count,v2_benchmark_adjusted_success_rate,v2_benchmark_coverage_rate,v2_average_close_t1_return,v2_average_excess_t1_return,v2_selected_pick_evaluated_cases,v2_selected_pick_success_rate,v2_non_selected_evaluated_cases,v2_non_selected_success_rate,v2_top_10_success_rate,v2_top_20_success_rate,v2_top_50_success_rate,v2_top_100_success_rate,v2_top_10_evaluated_cases,v2_top_20_evaluated_cases,v2_top_50_evaluated_cases,v2_top_100_evaluated_cases,v2_diagnosis_en,v2_diagnosis_ko,v2_benchmark_diagnosis_en,v2_benchmark_diagnosis_ko,v2_buy_evaluated_cases,v2_buy_success_count,v2_buy_failure_count,v2_buy_success_rate,v2_buy_avg_close_t1_return,v2_buy_avg_close_t3_return,v2_buy_avg_close_t5_return,v2_buy_benchmark_evaluated_cases,v2_buy_benchmark_success_rate,v2_avoid_evaluated_cases,v2_avoid_success_count,v2_avoid_failure_count,v2_avoid_success_rate,v2_avoid_avg_close_t1_return,v2_avoid_avg_close_t3_return,v2_avoid_avg_close_t5_return,v2_avoid_benchmark_evaluated_cases,v2_avoid_benchmark_success_rate
2026-08-16 22:40:47,v2_conservative_ranker,2037,818,1219,40.16,2037,1052,51.64,100.0,0.01,-0.0051,242,52.07,1795,38.55,52.38,51.09,48.46,45.57,147,229,390,643,Improving,개선 가능성,Neutral,중립,395,188,207,47.59,0.0037,0.0055,0.0214,395,41.52,1642,630,1012,38.37,0.0115,0.0298,0.0534,1642,54.08
