source_provider,query,status,provider_status,item_count,error_message,updated_at
deepsearch_news,000950,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:29
google_news_rss,000950,success,success,5,,2026-08-20 22:49:30
gdelt,000950,failed,failed,0,<urlopen error _ssl.c:999: The handshake operation timed out>,2026-08-20 22:49:36
naver_search,000950,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:36
deepsearch_news,112610,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:36
google_news_rss,112610,success,success,5,,2026-08-20 22:49:37
gdelt,112610,failed,failed,0,<urlopen error _ssl.c:999: The handshake operation timed out>,2026-08-20 22:49:43
naver_search,112610,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:43
deepsearch_news,089860,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:43
google_news_rss,089860,success,success,5,,2026-08-20 22:49:43
gdelt,089860,failed,failed,0,<urlopen error _ssl.c:999: The handshake operation timed out>,2026-08-20 22:49:50
naver_search,089860,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:50
deepsearch_news,009420,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:50
google_news_rss,009420,success,success,5,,2026-08-20 22:49:50
gdelt,009420,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:50
naver_search,009420,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:50
deepsearch_news,009460,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:50
google_news_rss,009460,success,success,5,,2026-08-20 22:49:51
gdelt,009460,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:51
naver_search,009460,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:51
deepsearch_news,352940,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:51
google_news_rss,352940,success,success,5,,2026-08-20 22:49:51
gdelt,352940,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:51
naver_search,352940,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:51
deepsearch_news,419540,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:51
google_news_rss,419540,success,success,5,,2026-08-20 22:49:51
