stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
252500,세화피앤씨,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",spin_off,20260805,volatile,30,C,Spin-offs can create volatility depending on market interpretation.,5,2,1,1,5,"[공시분석] '동전주' 또는 '시총미달'로 관리종목우려, 5일 한꺼번에 68... | 세화피앤씨, 주식병합에 따른 주권매매거래 정지 결정 | ""증시 폭락에 상폐 위기"" 5곳 더 늘었다...시총 미달 총 208곳",,,,No next trading day price data available yet.,pending
252500,세화피앤씨,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",spin_off,20260805,volatile,30,C,Spin-offs can create volatility depending on market interpretation.,5,2,1,1,5,"[공시분석] '동전주' 또는 '시총미달'로 관리종목우려, 5일 한꺼번에 68... | 세화피앤씨, 주식병합에 따른 주권매매거래 정지 결정 | ""증시 폭락에 상폐 위기"" 5곳 더 늘었다...시총 미달 총 208곳",,,,No next trading day price data available yet.,pending
380540,옵티코어,주요사항보고서(자기전환사채만기전취득결정),convertible_bond,20260805,negative,-60,C,Convertible bonds may create future dilution risk.,5,9,5,4,5,"[스팩 합병 그 후] 카티스, 추정 실적 괴리 확대…반등 언제쯤 | [풍문레이다] 대호에이엘② 자금 쪼개기 횡령 의혹에 채권 담보 무단 해... | 6월 30일 주식시장 주요공시",,,,No next trading day price data available yet.,pending
276040,스코넥,최대주주변경              ,major_shareholder_change,20260805,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,4,1,3,5,"8월 6일 개장 전 주요 공시 | 스코넥, 최대주주 변경에 따른 상장적격성 실질심사 사유 발생 | 스코넥, 공시 번복 불성실공시법인 지정예고→투자자 주의 촉구",,,,No next trading day price data available yet.,pending
276040,스코넥,최대주주변경              ,major_shareholder_change,20260805,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,4,1,3,5,"8월 6일 개장 전 주요 공시 | 스코넥, 최대주주 변경에 따른 상장적격성 실질심사 사유 발생 | 스코넥, 공시 번복 불성실공시법인 지정예고→투자자 주의 촉구",,,,No next trading day price data available yet.,pending
276040,스코넥,최대주주변경              ,major_shareholder_change,20260805,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,4,1,3,5,"8월 6일 개장 전 주요 공시 | 스코넥, 최대주주 변경에 따른 상장적격성 실질심사 사유 발생 | 스코넥, 공시 번복 불성실공시법인 지정예고→투자자 주의 촉구",,,,No next trading day price data available yet.,pending
000950,전방,최대주주등소유주식변동신고서              ,major_shareholder_change,20260805,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,1,1,0,5,미끄러졌다고 다 배상? 방호노력 따졌다 | 그랜저·투싼·카니발 등 51만대 리콜…화재·동력상실 우려 | 현대차·기아 11개 차종 50만9천대 리콜…화재·사고 가능성,,,,No next trading day price data available yet.,pending
000950,전방,최대주주등소유주식변동신고서              ,major_shareholder_change,20260805,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,1,1,0,5,미끄러졌다고 다 배상? 방호노력 따졌다 | 그랜저·투싼·카니발 등 51만대 리콜…화재·동력상실 우려 | 현대차·기아 11개 차종 50만9천대 리콜…화재·사고 가능성,,,,No next trading day price data available yet.,pending
001260,남광토건,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260805,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,2,0,2,5,"올 公共공사 최대어 ‘용인 첨단시스템반도체 국가산업단지 조성공사 1... | 1.1조원 용인 반도체 국가산단 1공구서 현대vs대우 ‘격돌’ 확정 | 철도 전력 망의 '핵심 심장'… 선도전기, 수배전반·전력 변환 기술력으...",,,,No next trading day price data available yet.,pending
004990,롯데지주,최대주주등소유주식변동신고서              ,major_shareholder_change,20260805,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,6,2,4,5,"""돈 잘 번 것도 죄?"" 최대실적 5대 금융, '이자장사' 부담 | 함영주號 하나금융, '하나더넥스트‘ 연계 확대…신탁수수료 2배 증가 ... | [핀포인트] [신한금융] CD 발행 80% 급증…조달 구조 변화?",,,,No next trading day price data available yet.,pending
011810,STX,[기재정정]투자판단관련주요경영사항              ,investment_decision,20260805,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,6,1,5,5,"엔비디아 5일 장중 약 4% 상승…머스크 베라 루빈 호평 | 샌디스크 장 초반 3.2% 하락, 엔비디아 3.8% 상승 | [특징주] 풍산, ""美 미사일 다 떨어졌다"" 트럼프 폭격 취소에 '방산株 공...",,,,No next trading day price data available yet.,pending
