collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-08-12 23:06:40,Sherwood Snacks,1,🎞️ Reel Questions,https://sherwood.news/snacks/newsletters/reel-questions/,ai_semiconductor,13,2,0,26,5918
2026-08-12 23:06:41,Sherwood Snacks,2,🖥️ The Myspace revival,https://sherwood.news/snacks/newsletters/the-myspace-revival/,ai_semiconductor,8,1,0,11,3774
2026-08-12 23:06:41,Sherwood Snacks,3,💊 Novo pops a pill,https://sherwood.news/snacks/newsletters/novo-pops-a-pill/,bio_healthcare,12,1,2,15,3935
