generated_at,evaluation_rows_after_deduplication,raw_evaluated_count,raw_success_count,raw_failure_count,raw_success_rate,selected_raw_evaluated_count,selected_raw_success_rate,non_selected_raw_evaluated_count,non_selected_raw_success_rate,benchmark_adjusted_evaluated_count,benchmark_adjusted_success_count,benchmark_adjusted_failure_count,benchmark_adjusted_success_rate,benchmark_adjusted_coverage_rate,selected_benchmark_adjusted_evaluated_count,selected_benchmark_adjusted_success_rate,non_selected_benchmark_adjusted_evaluated_count,non_selected_benchmark_adjusted_success_rate,close_t1_success_rate,close_t3_success_rate,close_t5_success_rate,excess_t1_success_rate,excess_t3_success_rate,excess_t5_success_rate,avg_close_t1_return,avg_excess_t1_return,candidate_count_bucket_findings,selected_edge_status,diagnosis_label,public_metric_recommendation
2026-09-04 00:44:36,9556,4168,1805,2363,43.31,452,45.8,3716,43.0,3909,1974,1935,50.5,93.79,452,47.79,3457,50.85,42.46,44.0,46.03,47.86,51.16,48.43,0.0033,0.0032,50-99: 48.12% (266 eval); 100-199: 54.04% (644 eval); 200+: 40.79% (3258 eval),selected_group_near_pool,market_relative_signal_only,overall_candidate_pool_with_market_relative_context
