source_provider,query,status,provider_status,item_count,error_message,updated_at
gdelt,006060,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-11 05:33:27
naver_search,006060,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:27
deepsearch_news,112610,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:27
google_news_rss,112610,success,success,5,,2026-08-11 05:33:27
gdelt,112610,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-11 05:33:27
naver_search,112610,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:27
deepsearch_news,071200,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:27
google_news_rss,071200,success,success,5,,2026-08-11 05:33:28
gdelt,071200,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-11 05:33:28
naver_search,071200,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:28
deepsearch_news,383800,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:28
google_news_rss,383800,success,success,5,,2026-08-11 05:33:28
gdelt,383800,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-11 05:33:28
naver_search,383800,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:28
deepsearch_news,005960,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:28
google_news_rss,005960,success,success,5,,2026-08-11 05:33:28
gdelt,005960,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-11 05:33:28
naver_search,005960,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:28
deepsearch_news,038530,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:28
google_news_rss,038530,success,success,5,,2026-08-11 05:33:29
gdelt,038530,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-11 05:33:29
naver_search,038530,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-11 05:33:29
