stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason
340810,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,57.04,57.04,57.04,97.27,100.27,-3,67.45,0.0,3,5.08,0.0,3.33,3.0,0.0,2,0,57.04,v2_conservative_ranker,price_momentum,2750.0,0.07,0.1727,0.07,2575.0,2410.5,4.0144,0.0423,unknown,시선AI,시선AI,paid_in_capital_increase,,,3,3,0,data/raw/price_340810_20260628_20260728.csv,11,True,Top 20 by conservative v2 price signal score
008470,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,56.84,56.84,56.84,72.68,72.68,0,62.53,-2.0,2,4.69,0.0,0.0,1.0,0.0,0,0,56.84,v2_conservative_ranker,price_momentum,1746.0,-0.0023,0.0393,0.1601,1736.4,1690.95,0.7751,0.0391,pykrx,,,,,,1,1,0,data/raw/price_008470_20260330_20260728.csv,12,True,Top 20 by conservative v2 price signal score
290270,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,55.74,55.74,55.74,67.14,71.14,-4,58.87,1.33,3,3.06,0.0,0.0,0.0,7.4,0,3,55.74,v2_conservative_ranker,price_momentum,2665.0,-0.0379,0.0534,0.0152,2649.0,2642.25,1.2658,0.0255,pykrx,,,,low_attention,risk_noise_detected,,,,data/raw/price_290270_20260330_20260728.csv,13,True,Top 20 by conservative v2 price signal score
290720,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,54.6,54.6,54.6,69.65,69.65,0,59.17,-2.0,2,4.57,0.0,0.0,0.0,0.0,0,0,54.6,v2_conservative_ranker,price_momentum,3020.0,-0.0289,0.0017,0.3188,3124.0,3007.5,0.549,0.0381,pykrx,,,,,,,,,data/raw/price_290720_20260330_20260728.csv,14,True,Top 20 by conservative v2 price signal score
018260,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,54.09,54.09,54.09,66.13,66.13,0,58.02,0.0,2,5.93,0.0,0.0,1.0,0.0,0,1,54.09,v2_conservative_ranker,price_momentum,200500.0,-0.0782,0.047,0.0091,208300.0,198310.0,0.9865,0.0494,pykrx,,,,,,1,1,0,data/raw/price_018260_20260330_20260728.csv,15,True,Top 20 by conservative v2 price signal score
159910,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,54.01,54.01,54.01,66.49,66.49,0,59.78,-2.0,2,5.77,0.0,0.0,0.0,0.0,0,0,54.01,v2_conservative_ranker,price_momentum,3190.0,0.0159,0.0425,0.0723,3232.0,3114.0,0.5727,0.0481,pykrx,,,,,,,,,data/raw/price_159910_20260330_20260728.csv,16,True,Top 20 by conservative v2 price signal score
005710,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,53.88,53.88,53.88,65.97,65.97,0,54.35,0.0,3,2.47,0.0,0.0,1.0,0.0,0,0,53.88,v2_conservative_ranker,price_momentum,10820.0,-0.0064,0.0028,0.0305,10804.0,10577.5,1.0382,0.0206,pykrx,,,,,,1,1,0,data/raw/price_005710_20260330_20260728.csv,17,True,Top 20 by conservative v2 price signal score
215380,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,53.74,53.74,53.74,65.76,65.76,0,50.59,4.45,3,4.3,0.0,0.0,1.0,0.0,0,1,53.74,v2_conservative_ranker,price_momentum,2440.0,-0.0161,-0.0337,0.0274,2488.0,2456.75,1.8902,0.0358,pykrx,,,,,,1,1,0,data/raw/price_215380_20260330_20260728.csv,18,True,Top 20 by conservative v2 price signal score
309930,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,53.67,53.67,53.67,69.37,69.37,0,63.93,-2.0,2,8.33,0.99,0.94,0.0,0.0,0,0,53.67,v2_conservative_ranker,price_momentum,852.0,0.039,0.0493,0.372,813.4,803.85,0.2308,0.0694,pykrx,,,,,,,,,data/raw/price_309930_20260330_20260728.csv,19,True,Top 20 by conservative v2 price signal score
009540,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,53.11,53.11,53.11,65.04,65.04,0,56.82,0.0,2,4.7,0.0,0.0,2.0,0.0,0,1,53.11,v2_conservative_ranker,price_momentum,354000.0,-0.0647,0.0473,-0.0261,367800.0,351925.0,0.9229,0.0392,pykrx,,,,,,2,2,0,data/raw/price_009540_20260330_20260728.csv,20,True,Top 20 by conservative v2 price signal score
230360,2026-06-29,2026-06-29,2026-06-29,2026-07-28,HOLD,neutral,52.98,52.98,52.98,59.98,59.98,0,53.0,0.0,0,0.02,0.0,0.0,0.0,0.0,0,0,52.98,v2_conservative_ranker,price_momentum,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,pykrx,,,,,,,,,data/raw/price_230360_20260330_20260728.csv,21,False,Broad evaluation pool candidate
368970,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,52.31,52.31,52.31,66.62,66.62,0,59.07,-2.0,2,6.76,0.0,0.0,0.0,0.0,0,0,52.31,v2_conservative_ranker,price_momentum,2260.0,-0.0066,0.0112,0.1414,2238.0,2232.8,0.676,0.0563,pykrx,,,,,,,,,data/raw/price_368970_20260330_20260728.csv,22,False,Broad evaluation pool candidate
009810,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,52.23,52.23,52.23,62.76,65.76,-3,55.66,1.16,3,5.59,0.0,0.0,0.0,0.0,2,0,52.23,v2_conservative_ranker,price_momentum,1853.0,-0.0201,0.0181,0.0243,1911.2,1904.45,1.2317,0.0466,unknown,플레이그램,플레이그램,paid_in_capital_increase,,,,,,data/raw/price_009810_20260628_20260728.csv,23,False,Broad evaluation pool candidate
088790,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,50.32,50.32,50.32,57.71,57.71,0,46.03,4.19,3,2.9,0.0,0.0,0.0,0.0,0,0,50.32,v2_conservative_ranker,neutral,2330.0,-0.0412,-0.0312,0.0043,2398.0,2428.25,1.8388,0.0242,pykrx,,,,,,,,,data/raw/price_088790_20260330_20260728.csv,24,False,Broad evaluation pool candidate
134790,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,50.08,50.08,50.08,60.36,60.36,0,52.49,0.0,2,2.41,0.0,0.0,2.0,0.0,0,0,50.08,v2_conservative_ranker,neutral,19330.0,-0.0188,-0.0021,0.1058,19428.0,19214.5,0.8822,0.0201,pykrx,,,,,,2,2,0,data/raw/price_134790_20260330_20260728.csv,25,False,Broad evaluation pool candidate
253450,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,49.79,49.79,49.79,56.92,56.92,0,53.69,-2.0,2,3.9,0.0,0.0,0.0,0.0,0,0,49.79,v2_conservative_ranker,neutral,20950.0,-0.0323,0.0629,-0.0456,20730.0,21123.0,0.6931,0.0325,pykrx,,,,,,,,,data/raw/price_253450_20260330_20260728.csv,26,False,Broad evaluation pool candidate
389680,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,49.27,49.27,49.27,57.45,57.45,0,56.25,-2.0,2,6.98,0.0,0.0,0.0,0.0,0,0,49.27,v2_conservative_ranker,neutral,1603.0,0.005,0.0995,-0.0214,1612.0,1637.35,0.3975,0.0582,pykrx,,,,,,,,,data/raw/price_389680_20260330_20260728.csv,27,False,Broad evaluation pool candidate
036630,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,48.94,48.94,48.94,61.01,61.01,0,61.84,-2.0,2,10.0,0.0,2.9,0.0,0.0,0,0,48.94,v2_conservative_ranker,neutral,7080.0,-0.0328,0.096,0.1383,6870.0,7157.0,0.0821,0.089,pykrx,,,,,,,,,data/raw/price_036630_20260330_20260728.csv,28,False,Broad evaluation pool candidate
038680,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,48.51,48.51,48.51,58.04,58.04,0,53.0,-2.0,2,3.49,0.0,0.0,2.0,0.0,0,1,48.51,v2_conservative_ranker,neutral,3460.0,-0.0308,0.0,0.1143,3489.0,3286.5,0.539,0.0291,pykrx,,,,,,2,2,0,data/raw/price_038680_20260330_20260728.csv,29,False,Broad evaluation pool candidate
185750,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,48.29,48.29,48.29,54.83,54.83,0,50.56,-2.0,2,2.27,0.0,0.0,0.0,0.0,0,0,48.29,v2_conservative_ranker,neutral,67500.0,-0.016,0.0227,-0.0203,67660.0,68245.0,0.5776,0.0189,pykrx,,,,medium_attention,no_risk_noise,,,,data/raw/price_185750_20260330_20260728.csv,30,False,Broad evaluation pool candidate
431190,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,48.16,48.16,48.16,56.88,56.88,0,52.53,-2.0,2,4.37,0.0,0.0,0.0,0.0,0,0,48.16,v2_conservative_ranker,neutral,2285.0,-0.0399,0.0133,0.0628,2342.0,2359.75,0.6748,0.0364,pykrx,,,,,,,,,data/raw/price_431190_20260330_20260728.csv,31,False,Broad evaluation pool candidate
018700,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,47.8,47.8,47.8,95.22,95.22,0,71.0,3.51,3,10.0,14.41,5.31,0.0,0.0,0,0,47.8,v2_conservative_ranker,price_momentum,1432.0,-0.1817,0.242,0.5788,1482.8,1219.65,1.7028,0.1131,pykrx,,,,,,,,,data/raw/price_018700_20260330_20260728.csv,32,False,Broad evaluation pool candidate
241840,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,47.65,47.65,47.65,54.03,54.03,0,48.69,0.0,2,3.04,0.0,0.0,0.0,0.0,0,0,47.65,v2_conservative_ranker,neutral,2250.0,-0.0217,0.0067,-0.0281,2289.0,2369.0,0.8821,0.0253,pykrx,,,,,,,,,data/raw/price_241840_20260330_20260728.csv,33,False,Broad evaluation pool candidate
234300,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,47.53,47.53,47.53,53.85,53.85,0,46.46,0.92,3,2.86,0.0,0.0,0.0,0.0,0,0,47.53,v2_conservative_ranker,neutral,2810.0,-0.026,-0.0175,-0.0226,2882.0,2850.0,1.1849,0.0238,pykrx,,,,,,,,,data/raw/price_234300_20260330_20260728.csv,34,False,Broad evaluation pool candidate
060900,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,46.79,46.79,46.79,51.93,54.93,-3,51.86,-2.0,2,3.07,0.0,0.0,0.0,0.0,2,0,46.79,v2_conservative_ranker,neutral,4335.0,-0.0302,0.0334,-0.0137,4374.0,4444.5,0.4725,0.0256,unknown,에이전트AI,에이전트AI,paid_in_capital_increase,,,,,,data/raw/price_060900_20260628_20260728.csv,35,False,Broad evaluation pool candidate
000760,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,46.53,46.53,46.53,52.49,52.49,0,51.94,-2.0,2,5.41,0.0,0.0,0.0,0.0,0,0,46.53,v2_conservative_ranker,neutral,12030.0,-0.0337,0.0247,0.0135,12128.0,12161.0,0.3098,0.0451,pykrx,,,,,,,,,data/raw/price_000760_20260330_20260728.csv,36,False,Broad evaluation pool candidate
003070,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,46.35,46.35,46.35,51.92,51.92,0,47.44,0.0,2,3.1,0.0,0.0,0.0,0.0,0,0,46.35,v2_conservative_ranker,neutral,8720.0,-0.0333,0.0128,-0.0811,8872.0,9249.5,0.8794,0.0258,pykrx,,,,,,,,,data/raw/price_003070_20260330_20260728.csv,37,False,Broad evaluation pool candidate
001630,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,46.29,46.29,46.29,48.59,48.59,0,43.98,1.69,3,2.38,0.0,0.0,0.0,0.0,0,0,46.29,v2_conservative_ranker,neutral,38200.0,-0.0268,0.0,-0.0292,38640.0,39140.0,1.3378,0.0198,pykrx,,,,medium_attention,no_risk_noise,,,,data/raw/price_001630_20260330_20260728.csv,38,False,Broad evaluation pool candidate
216080,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,46.21,46.21,46.21,51.59,51.59,0,46.24,1.82,3,4.86,0.0,0.0,0.0,0.0,0,0,46.21,v2_conservative_ranker,neutral,4280.0,0.019,0.0142,-0.1193,4251.0,4706.0,1.3644,0.0405,pykrx,,,,,,,,,data/raw/price_216080_20260330_20260728.csv,39,False,Broad evaluation pool candidate
011420,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.97,45.97,45.97,51.43,51.43,0,49.42,-2.0,2,3.46,0.0,0.0,0.0,0.0,0,0,45.97,v2_conservative_ranker,neutral,1400.0,-0.0398,0.0116,-0.021,1428.6,1465.5,0.3667,0.0288,pykrx,,,,,,,,,data/raw/price_011420_20260330_20260728.csv,40,False,Broad evaluation pool candidate
004990,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.95,45.95,45.95,52.9,52.9,0,48.99,-2.0,2,3.05,0.0,0.0,0.0,0.0,0,0,45.95,v2_conservative_ranker,neutral,22650.0,-0.0341,0.0203,-0.0582,23040.0,23257.5,0.7195,0.0254,pykrx,,,,,,,,,data/raw/price_004990_20260330_20260728.csv,41,False,Broad evaluation pool candidate
033310,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.78,45.78,45.78,53.36,53.36,0,48.68,-2.0,2,2.9,0.0,0.0,0.0,0.0,0,0,45.78,v2_conservative_ranker,neutral,1295.0,-0.0145,0.0086,-0.0336,1304.2,1323.6,0.7662,0.0242,pykrx,,,,,,,,,data/raw/price_033310_20260330_20260728.csv,42,False,Broad evaluation pool candidate
017670,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.31,45.31,45.31,57.82,57.82,0,46.49,4.04,3,6.22,0.0,0.0,2.0,0.0,0,0,45.31,v2_conservative_ranker,price_momentum,82200.0,-0.1604,-0.0341,-0.0887,94740.0,88470.0,1.8077,0.0518,pykrx,,,,,,2,2,0,data/raw/price_017670_20260330_20260728.csv,43,False,Broad evaluation pool candidate
001470,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_001470_20260330_20260728.csv,44,False,Broad evaluation pool candidate
023440,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,521.0,0.0,0.0,0.0,521.0,521.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_023440_20260330_20260728.csv,45,False,Broad evaluation pool candidate
052770,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,312.0,0.0,0.0,0.0,312.0,312.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_052770_20260330_20260728.csv,46,False,Broad evaluation pool candidate
066410,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1153.0,0.0,0.0,0.0,1153.0,1153.0,0.0,0.0,unknown,버킷스튜디오,버킷스튜디오,major_shareholder_change,,,,,,data/raw/price_066410_20260628_20260728.csv,47,False,Broad evaluation pool candidate
066790,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1493.0,0.0,0.0,0.0,1493.0,1493.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_066790_20260330_20260728.csv,48,False,Broad evaluation pool candidate
068240,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2530.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_068240_20260330_20260728.csv,49,False,Broad evaluation pool candidate
183490,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,990.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_183490_20260330_20260728.csv,50,False,Broad evaluation pool candidate
210120,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,930.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_210120_20260330_20260728.csv,51,False,Broad evaluation pool candidate
288330,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,416.0,0.0,0.0,0.0,416.0,416.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_288330_20260330_20260728.csv,52,False,Broad evaluation pool candidate
348950,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1182.0,0.0,0.0,0.0,1182.0,1182.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_348950_20260330_20260728.csv,53,False,Broad evaluation pool candidate
380540,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,8450.0,0.0,0.0,0.0,8450.0,8450.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_380540_20260330_20260728.csv,54,False,Broad evaluation pool candidate
191410,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,44.55,44.55,44.55,59.81,59.81,0,58.12,-2.0,2,10.0,0.0,3.57,0.0,0.0,0,0,44.55,v2_conservative_ranker,neutral,1228.0,0.0208,0.1063,0.0319,1183.4,1323.8,0.5967,0.0957,pykrx,,,,,,,,,data/raw/price_191410_20260330_20260728.csv,55,False,Broad evaluation pool candidate
282720,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,44.07,44.07,44.07,58.13,59.13,-1,56.12,-2.0,2,6.65,0.0,0.0,0.0,5.4,0,0,44.07,v2_conservative_ranker,price_momentum,6970.0,-0.0707,0.0789,-0.1363,7182.0,7116.5,0.5986,0.0554,pykrx,,,,high_attention,risk_noise_detected,,,,data/raw/price_282720_20260330_20260728.csv,56,False,Broad evaluation pool candidate
900120,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,43.77,43.77,43.77,52.38,52.38,0,42.73,3.56,3,5.52,0.0,0.0,0.0,0.0,0,0,43.77,v2_conservative_ranker,price_momentum,1011.0,-0.1344,-0.1005,-0.0648,1134.4,1119.3,1.7125,0.046,pykrx,,,,medium_attention,no_risk_noise,,,,data/raw/price_900120_20260330_20260728.csv,57,False,Broad evaluation pool candidate
032800,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,43.4,43.4,43.4,61.58,64.58,-3,47.8,3.0,3,7.07,0.0,1.33,0.0,0.0,2,0,43.4,v2_conservative_ranker,price_momentum,1554.0,0.0629,0.0026,-0.1559,1511.2,1642.55,3.1068,0.0589,unknown,판타지오,판타지오,paid_in_capital_increase,,,,,,data/raw/price_032800_20260628_20260728.csv,58,False,Broad evaluation pool candidate
007980,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,43.28,43.28,43.28,45.36,45.36,0,40.35,2.2,3,2.27,0.0,0.0,0.0,0.0,0,0,43.28,v2_conservative_ranker,neutral,1625.0,-0.0447,-0.0293,-0.0492,1683.8,1701.85,1.4401,0.0189,pykrx,,,,,,,,,data/raw/price_007980_20260330_20260728.csv,59,False,Broad evaluation pool candidate
142760,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,43.21,43.21,43.21,65.74,65.74,0,51.0,0.0,3,7.51,0.0,3.27,0.0,0.0,0,0,43.21,v2_conservative_ranker,price_momentum,390.0,0.0656,0.04,-0.2121,382.0,397.1,3.8699,0.0626,pykrx,,,,,,,,,data/raw/price_142760_20260330_20260728.csv,60,False,Broad evaluation pool candidate
083640,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,43.09,43.09,43.09,49.92,49.92,0,45.91,0.0,2,4.81,0.0,0.0,0.0,0.0,0,0,43.09,v2_conservative_ranker,neutral,1089.0,-0.0522,-0.0303,-0.0018,1149.4,1143.7,0.8425,0.0401,unknown,인콘,인콘,investment_decision,,,,,,data/raw/price_083640_20260628_20260728.csv,61,False,Broad evaluation pool candidate
069460,2026-07-28,2026-07-28,2026-07-28,2026-07-28,HOLD,neutral,43.0,43.0,43.0,41.0,44.0,-3,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,43.0,v2_conservative_ranker,neutral,2660.0,0.0,0.0,0.0,2660.0,2660.0,0.0,0.0,unknown,대호에이엘,대호에이엘,lawsuit,,,,,,data/raw/price_069460_20260628_20260728.csv,62,False,Broad evaluation pool candidate
