stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
012630,2026-08-28,2026-08-28,2026-08-28,2026-08-29,BUY_CANDIDATE,positive,80.12,80.12,80.12,112.25,112.25,0,79.0,4.43,3,3.31,0.0,0.0,6.0,0.0,0,3,80.12,v2_conservative_ranker,57.0,5.0,6,12.86,0.0,0.0,11.9,68.96,68.96,v3_stability_ranker,strong_price_momentum,23200.0,0.0,0.0969,0.2147,22440.0,21976.5,1.8861,0.0276,kis,,,,,,8,2,3,data/raw/price_012630_20260501_20260829.csv,1,True,Top 20 by conservative v2 price signal score,32,False,Broad evaluation pool candidate
020560,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,73.51,73.51,73.51,99.45,99.45,0,74.0,2.28,3,2.77,0.0,0.0,6.0,0.0,0,3,73.51,v2_conservative_ranker,57.0,8.0,6,13.54,0.0,0.0,10.6,73.94,73.94,v3_stability_ranker,strong_price_momentum,7680.0,0.0199,0.0987,0.1429,7386.0,7164.5,1.4569,0.0231,kis,,,,,,7,3,2,data/raw/price_020560_20260501_20260829.csv,2,True,Top 20 by conservative v2 price signal score,17,True,Experimental Top 20 by stability-first v3 score
004960,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,73.5,73.5,73.5,106.85,103.85,3,75.0,0.0,2,3.77,0.73,0.0,0.0,0.0,0,1,73.5,v2_conservative_ranker,41.88,2.0,6,9.29,9.23,0.0,0.0,49.94,49.94,v3_stability_ranker,strong_price_momentum,12420.0,0.0205,0.1586,0.3663,11644.0,10946.0,0.9987,0.0314,unknown,한신공영,한신공영,supply_contract,medium_attention,no_risk_noise,,,,data/raw/price_004960_20260730_20260829.csv,3,True,Top 20 by conservative v2 price signal score,195,False,Broad evaluation pool candidate
023760,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,70.74,70.74,70.74,107.58,107.58,0,70.85,0.0,3,1.1,0.0,0.0,3.0,0.0,0,1,70.74,v2_conservative_ranker,57.0,-9.0,4,15.62,0.0,0.0,4.5,63.12,63.12,v3_stability_ranker,strong_price_momentum,1398.0,0.0022,0.0433,0.0433,1362.6,1345.65,9.9392,0.0092,kis,,,,,,3,1,1,data/raw/price_023760_20260501_20260829.csv,4,True,Top 20 by conservative v2 price signal score,85,False,Broad evaluation pool candidate
009410,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,70.34,70.34,70.34,95.86,92.86,3,64.95,3.0,3,1.61,0.0,0.0,0.0,0.0,0,1,70.34,v2_conservative_ranker,57.0,-1.39,4,14.99,0.0,4.38,0.0,70.22,70.22,v3_stability_ranker,price_momentum,1693.0,0.0323,0.0594,0.0575,1646.6,1628.1,2.8976,0.0134,unknown,태영건설,태영건설,supply_contract,medium_attention,no_risk_noise,,,,data/raw/price_009410_20260730_20260829.csv,5,True,Top 20 by conservative v2 price signal score,26,False,Broad evaluation pool candidate
017810,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,70.15,70.15,70.15,94.08,94.08,0,72.02,1.5,3,3.36,0.0,0.0,6.0,0.0,0,3,70.15,v2_conservative_ranker,57.0,8.0,6,12.8,0.0,0.0,9.0,74.8,74.8,v3_stability_ranker,strong_price_momentum,9800.0,0.0262,0.0618,0.1382,9684.0,9312.0,1.2991,0.028,kis,,,,,,6,2,2,data/raw/price_017810_20260501_20260829.csv,6,True,Top 20 by conservative v2 price signal score,9,True,Experimental Top 20 by stability-first v3 score
029460,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,69.8,69.8,69.8,117.69,117.69,0,79.0,5.91,3,5.29,12.82,0.0,0.0,0.0,0,0,69.8,v2_conservative_ranker,32.38,5.0,6,3.38,27.23,0.46,0.0,19.08,19.08,v3_stability_ranker,strong_price_momentum,40950.0,0.0595,0.1974,0.5996,37380.0,33922.5,2.1828,0.0441,kis,,,,,,,,,data/raw/price_029460_20260501_20260829.csv,7,True,Top 20 by conservative v2 price signal score,333,False,Broad evaluation pool candidate
003490,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,68.79,68.79,68.79,99.31,99.31,0,74.75,0.0,3,2.96,0.0,0.0,6.0,0.0,0,0,68.79,v2_conservative_ranker,53.0,8.0,6,13.29,0.0,0.0,9.0,71.3,71.3,v3_stability_ranker,strong_price_momentum,28700.0,0.0177,0.1124,0.1643,27470.0,26532.5,1.0536,0.0247,kis,,,,,,6,2,2,data/raw/price_003490_20260501_20260829.csv,8,True,Top 20 by conservative v2 price signal score,23,False,Broad evaluation pool candidate
082740,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,68.64,68.64,68.64,84.17,81.17,3,67.0,0.64,3,6.0,0.0,0.0,0.0,0.0,0,4,68.64,v2_conservative_ranker,50.73,8.0,6,9.5,0.0,0.8,0.0,73.43,73.43,v3_stability_ranker,price_momentum,48250.0,-0.001,0.0941,0.2277,47360.0,45220.0,1.1271,0.05,unknown,한화엔진,한화엔진,supply_contract,,,,,,data/raw/price_082740_20260730_20260829.csv,9,True,Top 20 by conservative v2 price signal score,18,True,Experimental Top 20 by stability-first v3 score
024720,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,68.61,68.61,68.61,91.02,91.02,0,68.41,3.92,3,3.72,0.0,0.0,6.0,0.0,0,3,68.61,v2_conservative_ranker,57.0,8.0,6,8.35,0.83,0.0,10.6,67.92,67.92,v3_stability_ranker,price_momentum,10530.0,0.0499,0.0541,0.2117,10254.0,9932.0,1.7845,0.031,kis,,,,,,7,3,2,data/raw/price_024720_20260501_20260829.csv,10,True,Top 20 by conservative v2 price signal score,40,False,Broad evaluation pool candidate
203650,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,67.87,67.87,67.87,96.49,96.49,0,67.68,3.0,3,5.03,0.78,0.0,0.0,0.0,0,0,67.87,v2_conservative_ranker,45.84,-2.0,4,10.71,4.37,0.0,0.0,54.19,54.19,v3_stability_ranker,price_momentum,2125.0,0.0024,0.0468,0.3674,2086.0,2032.4,3.1145,0.0419,kis,,,,,,,,,data/raw/price_203650_20260501_20260829.csv,11,True,Top 20 by conservative v2 price signal score,163,False,Broad evaluation pool candidate
290270,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,67.85,67.85,67.85,78.15,78.15,0,62.51,2.2,3,2.87,0.0,0.0,0.0,0.0,0,3,67.85,v2_conservative_ranker,57.0,8.0,6,13.41,0.0,0.0,0.0,84.41,84.41,v3_stability_ranker,price_momentum,2885.0,0.0017,0.0396,0.1586,2859.0,2766.25,1.4409,0.0239,kis,,,,,,,,,data/raw/price_290270_20260501_20260829.csv,12,True,Top 20 by conservative v2 price signal score,2,True,Experimental Top 20 by stability-first v3 score
006060,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,67.4,67.4,67.4,76.21,76.21,0,62.44,1.47,3,2.51,0.0,0.0,0.0,0.0,0,3,67.4,v2_conservative_ranker,57.0,8.0,6,13.87,0.0,0.0,0.0,84.86,84.86,v3_stability_ranker,price_momentum,2565.0,0.0118,0.0688,0.0732,2529.0,2501.25,1.2941,0.0209,kis,,,,,,,,,data/raw/price_006060_20260501_20260829.csv,13,True,Top 20 by conservative v2 price signal score,1,True,Experimental Top 20 by stability-first v3 score
192820,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,67.17,67.17,67.17,112.84,112.84,0,79.0,4.84,3,5.72,14.95,0.0,3.0,0.0,0,4,67.17,v2_conservative_ranker,39.0,5.0,6,2.84,26.37,0.43,4.5,21.54,21.54,v3_stability_ranker,strong_price_momentum,303000.0,0.0707,0.1181,0.6299,289800.0,239645.0,1.9672,0.0477,kis,,,,,,3,1,1,data/raw/price_192820_20260501_20260829.csv,14,True,Top 20 by conservative v2 price signal score,330,False,Broad evaluation pool candidate
055550,2026-08-28,2026-08-28,2026-08-28,2026-08-29,WATCHLIST,neutral_positive,66.97,66.97,66.97,87.95,87.95,0,69.47,-2.0,2,2.5,0.0,0.0,0.0,0.0,0,0,66.97,v2_conservative_ranker,57.0,-3.0,1,13.88,0.0,0.0,0.0,68.88,68.88,v3_stability_ranker,strong_price_momentum,109700.0,0.0083,0.0538,0.0883,107140.0,105390.0,0.7059,0.0208,kis,,,,,,,,,data/raw/price_055550_20260501_20260829.csv,15,True,Top 20 by conservative v2 price signal score,33,False,Broad evaluation pool candidate
