collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-09-01 02:02:06,Sherwood Snacks,1,🏦 America’s central bankers,https://sherwood.news/snacks/newsletters/americas-central-bankers/,ai_semiconductor,40,3,0,31,6000
2026-09-01 02:02:06,Sherwood Snacks,2,⛈️ Any airport in a storm,https://sherwood.news/snacks/newsletters/any-airport-in-a-storm/,ai_semiconductor,23,2,2,30,4966
2026-09-01 02:02:06,Sherwood Snacks,3,🤯 Nvidia's bombshell earnings call,https://sherwood.news/snacks/newsletters/nvidias-bombshell-earnings-call/,ai_semiconductor,17,3,5,23,5064
